file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_kobieta.interia.pl_227be13d2686c631aa0ed3682cc05eb5a91b1473955b61dca215a4ab	48.03	84.28	33.59	0.00	0.00	0.00	311	58	615	0	9	0
20120106_kopalniawiedzy.pl_1023c9de44b4a88f22a55a319d6ba60c2a113df5e16a0dcd010b4d9d	79.47	87.82	72.56	0.00	0.00	0.00	238	33	90	0	6	0
20120106_kopalniawiedzy.pl_b1d5f71565aa849df37f9338b777a0b0da57069f7b279ad5737ae8a7	75.51	85.05	67.90	0.00	0.00	0.00	165	29	78	0	5	0
20120106_korrespondent.net_b148999800f3dd906215a34d31cb21ff3f53913c822a9fd16be34ab4	49.35	83.27	35.07	0.00	0.00	0.00	229	46	424	0	6	0
20120106_lodz.naszemiasto.pl_8c623e1486d7845763d6ad0d856381012195f7c9552d984bb9583f7c	44.98	90.51	29.93	0.00	0.00	0.00	448	47	1049	0	11	0
20120106_logistyka.wnp.pl_27ce173ae3fb549f83c2acdd9a5abbd7ecb7e4104837ba3ee99a3287	26.63	87.78	15.70	0.00	0.00	0.00	316	44	1697	0	8	0
20120106_manager.money.pl_3675caee8b95c63fe0f4285a482a85d8a543eeee7746659ee5d228a8	19.44	75.45	11.16	0.00	0.00	0.00	83	27	661	0	4	0
20120106_menstream.pl_1ba6e6fb578a03e7617bc5145f9faac8918fef0e70c2a43f76620108	37.47	71.43	25.40	0.00	0.00	0.00	175	70	514	0	9	0
20120106_motor.ru_741ecb27c192865fc4990c8509dd63244c4a5f5dc62e30945922cfba	49.32	77.59	36.14	0.00	0.00	0.00	90	26	159	0	4	0
20120106_motoryzacja.wnp.pl_881044f7957fec3d197c866910329f871a5990c747c0cf9449ccd5f0	34.31	90.78	21.15	0.00	0.00	0.00	453	46	1689	0	8	0
20120106_msp.money.pl_7b8c8200fd5a4714c65d2283883fd227def40a11d6d3309d26ad272d	54.97	86.51	40.28	0.00	0.00	0.00	340	53	504	0	10	0
20120106_muzyka.wp.pl_27dde6b4ad8afb870a40611095ed96f784f86363b9a50884b6922a52	40.97	85.92	26.90	0.00	0.00	0.00	177	29	481	0	5	0
20120106_news.argumenti.ru_2a813cbba3692f369f43f7711017929fa7a592f00145053d72397011	6.45	20.89	3.82	0.00	0.00	0.00	33	125	832	0	6	0
20120106_news.in.gr_b383053cb8a5cfaed77a3c484a291f9b048e9b6ad6fb0356eb5c42bc	36.73	81.43	23.71	0.00	0.00	0.00	193	44	621	0	10	0
20120106_news.kh.ua_fce8d7b48c2f3a82b8ecc8406a353ee8d7506d5c67be665d75bcd02e	30.04	70.54	19.08	0.00	0.00	0.00	79	33	335	0	4	0
20120106_news.liga.net_14a3b7ba19cbbdae432cc44dd1fb8051aca18454ea16796c71949237	34.32	76.74	22.10	0.00	0.00	0.00	99	30	349	0	4	0
20120106_news.liga.net_1840f9247bc643f501a62e4f98594f4d92330861bea3b5efc7da563d	46.13	84.77	31.69	0.00	0.00	0.00	167	30	360	0	4	0
20120106_news.liga.net_20cf65dbe13df6d9ab0b7e4ce208754be7a7e1711927a826885cb404	17.65	60.00	10.34	0.00	0.00	0.00	51	34	442	0	4	0
20120106_news.liga.net_246faeea892d9fbc62480a722865ec90669c78bc5cb352e9e4a3eb8e	32.09	80.56	20.03	0.00	0.00	0.00	116	28	463	0	3	0
20120106_news.liga.net_26f1c81e0a1fd0f1e5f6e408ac7dc8d9cdd88f7ae8fa5cbb6bcb4710	49.94	82.86	35.74	0.00	0.00	0.00	203	42	365	0	7	0
20120106_news.liga.net_85ca22909679b5e5664a81e60ba0fe9f55fe806e58c0aa9f4a734e0f	33.17	76.74	21.15	0.00	0.00	0.00	99	30	369	0	4	0
20120106_news.liga.net_9d987b39ffaed2d97ddc58d7082a0e7d18963c204d66f5bc7185fa75	50.12	81.75	36.14	0.00	0.00	0.00	206	46	364	0	8	0
20120106_news.liga.net_a35ece8fbd5af8c7f07c5f1e63d0d5c422edeea53feefc664ab35582	38.54	80.13	25.37	0.00	0.00	0.00	121	30	356	0	4	0
20120106_news.liga.net_a644522226688c261487f2ccbf7549841f9886a2b770215f8c8c863b	31.25	70.87	20.04	0.00	0.00	0.00	90	37	359	0	6	0
20120106_news.liga.net_a97e5ce88b94df961c78d70ba638082fce1d68c6304fc4e8943d5ff9	33.16	73.44	21.41	0.00	0.00	0.00	94	34	345	0	5	0
20120106_news.liga.net_acbc276ac815a10125dd125c811efc0d14b1b8e7cd33150b912eb4a8	44.76	81.22	30.89	0.00	0.00	0.00	160	37	358	0	5	0
20120106_news.liga.net_bea4e3c07b0e369b410c4bce2657ccd027df9595b1640b320a8a870a	49.94	78.93	36.52	0.00	0.00	0.00	206	55	358	0	10	0
20120106_news.liga.net_ce3d8167b5699232e1371f3281338b339577b4b4503e784127d12d62	48.97	83.41	34.66	0.00	0.00	0.00	191	38	360	0	8	0
20120106_news.liga.net_e89c41e16dcf2940439753dca7cfd9cd520674bf44b1987d875f37e4	26.39	67.62	16.40	0.00	0.00	0.00	71	34	362	0	5	0
20120106_news.money.pl_cc246952ddb6205f54ae267990e59c986dcd87493ebcee5e7a2934f4	22.77	78.86	13.31	0.00	0.00	0.00	97	26	632	0	4	0
20120106_news.samaratoday.ru_9474d4030e8ba3d2a943aa15a4628d64659de2b6780c74d911cbe458	57.22	84.25	43.32	0.00	0.00	0.00	214	40	280	0	6	0
20120106_news.zn.ua_aad7f69286fc97094add80891a5ca3e839c4530f6e77cb7b19e60051	25.41	59.17	16.18	0.00	0.00	0.00	100	69	518	0	4	0
20120106_news247.gr_9642177fd2e47bb2f105ff5d29a24bed2818abacac9ae5a27f744f07	69.66	86.48	58.32	0.00	0.00	0.00	659	103	471	0	28	0
20120106_newsru.co.il_3ad15acc5ce87890828835c3d4d299f8d03e47e2636c4930e548cf66	19.53	16.57	23.77	0.00	0.00	0.00	29	146	93	0	8	0
20120106_newsru.co.il_563f6804e34cfc95a8b4fe9b134a0f9a496663a67f010ba3441a3580	65.08	81.31	54.26	0.00	0.00	0.00	274	63	231	0	11	0
20120106_newsru.co.il_ebd4ab35d99b6895642d22b7964e1b154d26583076dfcc4352c293c4	22.14	20.00	24.79	0.00	0.00	0.00	29	116	88	0	6	0
20120106_obkom.net.ua_1940f2baa862d0d6b27ee9eb927ed49fbd337b0a2da3c4698c05ca73	31.58	71.90	20.23	0.00	0.00	0.00	87	34	343	0	5	0
20120106_obkom.net.ua_44f0b876da08190fd603318274bcff164aff1879f6edefb732a3cdb3	45.22	80.65	31.42	0.00	0.00	0.00	175	42	382	0	7	0
20120106_obkom.net.ua_5fad92a456b3cb06c5cd98a71dca892d6cf4301c6a058cc69f6e55d6	44.35	78.46	30.91	0.00	0.00	0.00	153	42	342	0	7	0
20120106_obozrevatel.com_d4fd2a31a9244cee4cf8b4a20bd3aff8fbae5da2cba4479d61df46e6	17.68	70.94	10.10	0.00	0.00	0.00	83	34	739	0	4	0
20120106_odkrywcy.pl_118b87b6df1d2f9b54f7dc4d1ec4e324e03c849d937da26bc9124621	29.86	30.99	28.82	0.00	0.00	0.00	585	1303	1445	0	39	0
20120106_pln-pskov.ru_e5ee67dce74def0ff0a0fb63514b34791249e95d227efdbc282a713f	1.65	16.90	0.87	0.00	0.00	0.00	12	59	1374	0	4	0
20120106_podrobnosti.ua_ffd2d278eebbe5c243770afb049d2093e442f848a7ad58bb3f708cab	13.20	70.18	7.29	0.00	0.00	0.00	80	34	1018	0	5	0
20120106_polit.ru_6425ba354b23dad3aca264e5f0ae4c571faecafe5741e37da0064987	20.96	75.95	12.16	0.00	0.00	0.00	120	38	867	0	6	0
20120106_polit.ru_7a6bdb692f9769ce270ebf54258f7a3ebe7eb571647b99f40ebcf94a	45.38	90.00	30.34	0.00	0.00	0.00	378	42	868	0	7	0
20120106_polit.ru_b34d66163a774e25198785d5a9527f7cc6e8fe93e2773d28454a7fef	31.23	87.12	19.03	0.00	0.00	0.00	203	30	864	0	4	0
20120106_polskalokalna.pl_86c2ead55c872cf0b66aeb8bffee343b89d3b711af4f7e47962f070a	49.22	87.89	34.18	0.00	0.00	0.00	363	50	699	0	12	0
20120106_potok.ua_26056a4a859044c367e74755a699fc9de99a6098f2d626ecb8154b10	50.61	83.21	36.36	0.00	0.00	0.00	228	46	399	0	8	0
20120106_primamedia.ru_77eca7ca6623ca1ac72b78ec2ed0961fb32970d01a0b014229e00ab0	37.61	87.77	23.93	0.00	0.00	0.00	280	39	890	0	6	0
20120106_primamedia.ru_9df9c3338bd002b6f2612ab84deabf4691b27a7687e9fe3f558c1890	22.46	76.40	13.17	0.00	0.00	0.00	136	42	897	0	4	0
20120106_rus.delfi.ee_42f389d95f6d25a7104c706211b7df6a271bd42230d318a6a97fff70	36.12	84.38	22.98	0.00	0.00	0.00	162	30	543	0	5	0
20120106_rus.ruvr.ru_0486ecaa5b497fc591fc626df74483b5f8b0b83f0b72d4e84b19451f	1.54	5.64	0.89	0.00	0.00	0.00	15	251	1671	0	6	0
20120106_rus.ruvr.ru_05c05c89c8a6e4311289fc01b3926204e6b2048d2ffb978774e97114	0.54	3.27	0.30	0.00	0.00	0.00	5	148	1678	0	3	0
20120106_rus.ruvr.ru_0b9e11b9270d0154827561da715bee3cfedb496122c80e8a88561aa4	0.65	3.64	0.36	0.00	0.00	0.00	6	159	1683	0	4	0
20120106_rus.ruvr.ru_0cd8ed7b9610ff92162910a392661d11004b66181a96e8dd1dd8ccbe	0.55	3.52	0.30	0.00	0.00	0.00	5	137	1678	0	4	0
20120106_rus.ruvr.ru_10482b7b0a197fc54a4eb42f4ccbbbac8334cd53c182dfb63ebb8157	1.23	4.48	0.71	0.00	0.00	0.00	12	256	1671	0	6	0
20120106_rus.ruvr.ru_201874024c9e7296d4e68008f4d3604533cc1751335aadc6f598d91a	0.66	4.92	0.35	0.00	0.00	0.00	6	116	1685	0	5	0
20120106_rus.ruvr.ru_2c27d04d251b4d73039acc34e424b755e057a4bd0832f98b0906f893	1.85	6.69	1.07	0.00	0.00	0.00	18	251	1660	0	7	0
20120106_rus.ruvr.ru_53b564618cd2c183121cfb074083cd0368821ac7f45d0822e3817d1f	0.94	0.72	1.37	0.00	0.00	0.00	23	3170	1655	0	77	0
20120106_rus.ruvr.ru_6995e691805cbfe865135607127fce8532f135e00c585a04e88d00ca	1.22	2.83	0.77	0.00	0.00	0.00	13	446	1665	0	17	0
20120106_rus.ruvr.ru_728f3d8ec0e6248172f881c63434592641f72a6d72d155c8e7e723f0	1.43	2.90	0.95	0.00	0.00	0.00	16	536	1670	0	16	0
20120106_rus.ruvr.ru_7af3c3015646058a6271387cf6ceadd752248627dc6beafd18873a10	0.43	2.27	0.24	0.00	0.00	0.00	4	172	1687	0	5	0
20120106_rus.ruvr.ru_7ed22df2ffb6952d9e74611b212b0071c335df7ac1bb8924bb0231aa	1.31	3.10	0.83	0.00	0.00	0.00	14	437	1672	0	4	0
20120106_rus.ruvr.ru_8db9332a72aaea13282f3d00098139391b11bb71bf09b8b54f8261ae	1.18	5.95	0.65	0.00	0.00	0.00	11	174	1675	0	4	0
20120106_rus.ruvr.ru_954487f51fe0cdd6c9fa51a2e31e0c5739e5e3915cabb7ee2607b9bb	0.94	3.98	0.53	0.00	0.00	0.00	9	217	1682	0	5	0
20120106_rus.ruvr.ru_9c8301660644efef49fbaa51cee88e5e99a1368e147ca5d978151887	0.73	2.77	0.42	0.00	0.00	0.00	7	246	1671	0	7	0
20120106_rus.ruvr.ru_a6dd099050e32e54018a737dc6ebd189a7516bb4de909eea014f2057	1.43	3.71	0.89	0.00	0.00	0.00	15	389	1676	0	12	0
20120106_rus.ruvr.ru_af4fbf485bcc6a1679a23de857b2c1fced9fd1707cd13dbf38fd50e6	1.49	7.45	0.83	0.00	0.00	0.00	14	174	1672	0	5	0
20120106_rus.ruvr.ru_b615134b5a9694c21da9db27073a9cf8f6c542f072ea4b41fb1cc8c6	0.90	2.74	0.54	0.00	0.00	0.00	9	319	1672	0	10	0
20120106_rus.ruvr.ru_b8c034fcc558534bd6db057a46ab31c5aaaa9f123e0c60e2368e4447	0.34	3.03	0.18	0.00	0.00	0.00	3	96	1684	0	3	0
20120106_rus.ruvr.ru_cabf961cc2bc8a3b1ec2bb8b3b6a8bb358c674a4d0e74beb37bfe536	0.94	2.28	0.59	0.00	0.00	0.00	10	428	1681	0	8	0
20120106_rus.ruvr.ru_cbf5c80b8489db267e531a296f5cdddba82bc5d93ce48d2f69b9e3d6	1.06	2.89	0.65	0.00	0.00	0.00	11	369	1681	0	9	0
20120106_rus.ruvr.ru_d0936b32f4dfcfd8d4933b5807394621f9a2c55096176a4e6f7dd4c9	0.54	3.27	0.30	0.00	0.00	0.00	5	148	1688	0	4	0
20120106_rus.ruvr.ru_d60b58d8921206220b592de79852b10eb5c8a3a01cd90e91c5760107	0.63	2.87	0.35	0.00	0.00	0.00	6	203	1685	0	4	0
20120106_rus.ruvr.ru_d88e33bdaa62f7aaccef077a0fef801ebca3ce7b150fb2bfae74faaf	1.25	5.15	0.71	0.00	0.00	0.00	12	221	1680	0	5	0
20120106_rus.ruvr.ru_ea8a312da029ade02837e74a53649ccfab6b23a4c931d63e7076b3ed	0.74	3.72	0.41	0.00	0.00	0.00	7	181	1685	0	6	0
20120106_rus.ruvr.ru_f1e26404dc319826c41ffee88eb68506945a93e162364331ffdd61eb	1.01	3.41	0.59	0.00	0.00	0.00	10	283	1672	0	8	0
20120106_rzeszow.gazeta.pl_b0a3e01f302f7c8dd09ef81a62c428aa62091ca80978af2bdeeb7140	1.44	0.81	6.67	0.00	0.00	0.00	2	245	28	0	7	0
20120106_saratov.kp.ru_b75c2de73f16547855914744f1c2f986075e0e98e1462b36cb68bb39	55.78	86.17	41.24	0.00	0.00	0.00	299	48	426	0	7	0
20120106_slask.naszemiasto.pl_e4f5f61fdc3d25a8a225b4d8ca7d6940dfab791aade48c19aa6d890a	49.94	83.56	35.62	0.00	0.00	0.00	437	86	790	0	19	0
20120106_society.lb.ua_9d967bec31c59f1bfb3f7b3f42d5ab29f4d70d06f4fe5bfb58e0df52	19.37	76.15	11.10	0.00	0.00	0.00	83	26	665	0	3	0
20120106_teleshow.pl_11d28ad75a870f97efd8f4295dae9d5c49669b061a0d9013cc993ce7	26.30	81.05	15.70	0.00	0.00	0.00	124	29	666	0	4	0
20120106_tengrinews.kz_a17beb36e3cb8762cb9adf72dd4e3ca25691bd44e9b13451f94c8a9a	44.48	78.34	31.06	0.00	0.00	0.00	123	34	273	0	5	0
20120106_tengrinews.kz_ed77af7b4de973f4ac7f4470fbb98c2acab3723cfd23c5dc9349255b	39.27	74.05	26.72	0.00	0.00	0.00	97	34	266	0	5	0
20120106_timer.od.ua_f152ceb4d2306dca08cf80cc45bfeedf5df2ecde488bb6579ce621ad	10.22	58.72	5.59	0.00	0.00	0.00	64	45	1080	0	5	0
20120106_tiras.ru_348ef5af5f140200b7ba83bcdd26e30cf3060de1552e9571c4ff531d	40.85	54.46	32.68	0.00	0.00	0.00	116	97	239	0	6	0
20120106_tiras.ru_a8ac1a3f8f25605853e24d4efcd409bc412fdc50beb8af6794b871cc	45.41	77.39	32.13	0.00	0.00	0.00	89	26	188	0	4	0
20120106_top.rbc.ru_33a7b32079a929ba92132315cd0c3e5ec1c15ebf88b3db82697fd583	30.34	76.92	18.89	0.00	0.00	0.00	140	42	601	0	7	0
20120106_top.rbc.ru_3bf50bbba10a1afc19513a345daa590c2e07c2fbd8a0fa9e95d84fef	35.44	81.74	22.62	0.00	0.00	0.00	188	42	643	0	7	0
20120106_top.rbc.ru_bdcfcf7fa9284b22c4acef40b34661b2a0d9034e9d272a692d0c9a8b	25.39	74.83	15.29	0.00	0.00	0.00	113	38	626	0	6	0
20120106_tvp.info_06f7b8ef8ba4822503a03fe22cc1ee5f88350252bdf6c0fb69228ca2	56.88	83.17	43.22	0.00	0.00	0.00	341	69	448	0	10	0
20120106_tvp.info_ad39caa8103c89120e8be1fb5a1539a8530bc9e2b0729b24fcbdd3c5	74.93	92.36	63.03	0.00	0.00	0.00	1064	88	624	0	19	0
20120106_ulubiency.wp.pl_ff10d8bc20f4eae0d2c90e0937b586f1cb558ab3311839f1ff04451b	30.62	54.87	21.23	0.00	0.00	0.00	248	204	920	0	14	0
20120106_ura.dn.ua_5c306efee01b819f709e9503a1be6e7b5911c9e2e05034487e93d651	29.57	75.71	18.37	0.00	0.00	0.00	106	34	471	0	5	0
20120106_vesti.kz_30d73cd8a4eb70ae8086f88ceff9fb842ae001cfecb076334b347e13	1.54	1.45	1.64	0.00	0.00	0.00	2	136	120	0	4	0
20120106_vrn.kp.ru_4481fbbd10a3bec5ba28c38dd1d251d519ccfd1d175cca17e149b764	81.22	86.31	76.69	0.00	0.00	0.00	227	36	69	0	7	0
20120106_waluty.wp.pl_15747fb12c1178c6aea602a0ef373e3734373d160f02618840647159	13.01	84.90	7.04	0.00	0.00	0.00	163	29	2151	0	4	0
20120106_wiadomosci.gazeta.pl_493cd398b5ea890813c44472a69970eb16c9b256eb8c2649f63c8396	1.22	2.88	0.77	0.00	0.00	0.00	6	202	772	0	8	0
20120106_wiadomosci.gazeta.pl_4e987ff4700b94fe6e0827078d714af463a59af009733b25758ad781	0.13	0.17	0.10	0.00	0.00	0.00	1	586	1009	0	14	0
20120106_wiadomosci.gazeta.pl_6899fda4c15152d4c38a71a7397d69a4114203623746a1641c2f21b8	15.35	21.13	12.05	0.00	0.00	0.00	60	224	438	0	9	0
20120106_wiadomosci.gazeta.pl_9e3a495d6d34f0786bb36d7959b1cfd0fd7be66d18123b9282771fcf	67.14	90.82	53.25	0.00	0.00	0.00	475	48	417	0	9	0
20120106_wiadomosci.gazeta.pl_b7a7a935284f86094e297bd12f887dfbbbb570e29c3e1b22f5e3d7bc	45.42	83.78	31.16	0.00	0.00	0.00	186	36	411	0	7	0
20120106_wiadomosci.onet.pl_0a76b4fed55952589a50d82c0dbaae5085fd5ce63e91196124f7df28	0.17	1.12	0.09	0.00	0.00	0.00	2	176	2196	0	5	0
20120106_wiadomosci.onet.pl_45f18e67fd59dffc17248444ce7a22d2696624dd686522269193e16d	22.21	86.09	12.75	0.00	0.00	0.00	198	32	1355	0	6	0
20120106_wiadomosci.onet.pl_e9224e730b72c13a107ec1d55e939b6a9ab83896124365430103db40	0.19	0.37	0.13	0.00	0.00	0.00	2	538	1521	0	13	0
20120106_wiadomosci.onet.pl_f7a4f95ac41015a650e31121847c66608eca9bdd8689a51acfbfc8ea	33.63	78.15	21.43	0.00	0.00	0.00	279	78	1023	0	11	0
20120106_wiadomosci.wp.pl_0b664d58e92b44df43fbad079280b333da40a33a0bfb5cf118803b6e	9.06	85.38	4.78	0.00	0.00	0.00	216	37	4301	0	6	0
20120106_wiadomosci.wp.pl_10d2ae8b62b4ccbba64f1ce727d1fba53cdf94a88d4602540a5d24d9	13.17	76.43	7.21	0.00	0.00	0.00	120	37	1545	0	5	0
20120106_wiadomosci.wp.pl_12d8bc59d784e71eaedd11406c81231c040aeff438ba14ea2e26f474	44.21	86.43	29.70	0.00	0.00	0.00	1369	215	3240	0	38	0
20120106_wiadomosci.wp.pl_2e7e5419156be89450eb50dea3fcaf6bef14def1cde64e06d6ad4543	10.98	74.02	5.93	0.00	0.00	0.00	94	33	1491	0	4	0
20120106_wiadomosci.wp.pl_64d16185912fb1df11754f476a881581cbe8e74c2fdb0a49e0513d82	5.87	76.44	3.05	0.00	0.00	0.00	133	41	4225	0	6	0
20120106_wiadomosci.wp.pl_ede986dfb9ea0b055d421da8312cfe5c2cd21935ccb0240974bba0c4	17.21	72.08	9.77	0.00	0.00	0.00	284	110	2622	0	11	0
20120106_wiadomosci.wp.pl_f166a5138ccf340a4739beb97132e4670fbd266945872dfb2a5f95f4	3.26	71.43	1.67	0.00	0.00	0.00	85	34	5009	0	4	0
20120106_wirtualnapolonia.com_bafb21f000c3042db55f8b3f13a5c43c5a9178fcb520f76dc7ff0ca9	62.17	89.86	47.53	0.00	0.00	0.00	567	64	626	0	17	0
20120106_wpolityce.pl_a48639859823fd36a3543c94d6eafc8a637ae40a032bfc1be60930ed	36.83	84.76	23.53	0.00	0.00	0.00	228	41	741	0	4	0
20120106_www.19rus.info_0e04f91eba72b04f9b8e7c477e0ca01e2c1538aa21a4d184dc610e1f	0.58	2.53	0.33	0.00	0.00	0.00	4	154	1224	0	7	0
20120106_www.aif.ru_47f630ae70a185204c0848a1b5c565182c07b0f8afcb874c5866fe48	1.77	9.33	0.98	0.00	0.00	0.00	25	243	2524	0	8	0
20120106_www.amic.ru_1e4522a6026836665589a6f636823a7e488f865ac71ae60d2452f22d	4.95	73.91	2.56	0.00	0.00	0.00	68	24	2587	0	2	0
20120106_www.amna.gr_41955916d54f42ec6f7b049e809402edb631f7759e3a076b3642b0e0	0.22	0.47	0.14	0.00	0.00	0.00	1	212	704	0	8	0
20120106_www.amna.gr_63874c0c8c5825f85331abfdd9129f20078402387c8fe7c0c64c1a8f	80.56	85.71	75.99	0.00	0.00	0.00	402	67	127	0	12	0
20120106_www.argumenti.ru_389db18314421e7cf6672f0f194c0c1d3b94fd2a6785ee77d156c941	0.00	0.00	0.00	0.00	0.00	0.00	0	79	966	0	3	0
20120106_www.arxaiaithomi.gr_c0208808bbeb89e1aa0a1638c1ab1c4a631f47d1d1b37ce7bfa5fbf8	1.64	3.09	1.12	0.00	0.00	0.00	31	972	2747	0	29	0
20120106_www.baikal-daily.ru_4d03f94d8fd5cdf97dd80e1e3bd661f57e3eb3d955156e9a6c38a552	13.78	80.29	7.54	0.00	0.00	0.00	167	41	2049	0	7	0
20120106_www.baikal-daily.ru_56e1db61374efea2fbafc3324fdc04ad96aaa3ccedc3b805bffb70d8	11.82	77.35	6.40	0.00	0.00	0.00	140	41	2048	0	7	0
20120106_www.baikal-daily.ru_6910489e94427c1266f98aeca463a626f6f021962f27c14a9e01a3fc	19.81	83.85	11.23	0.00	0.00	0.00	296	57	2339	0	11	0
20120106_www.baltic-course.com_23d594bb1390d2a5680eb3bdd8abff0afda52ac950deec2a30de081b	54.49	76.61	42.28	0.00	0.00	0.00	167	51	228	0	6	0
20120106_www.bankier.pl_1a514925e9dfedccd2485907fc9c7866c172b7d369afa4ac4f5d7c41	44.21	81.97	30.27	0.00	0.00	0.00	191	42	440	0	7	0
20120106_www.bankier.pl_332f048f36d15b41e2af00aee9259f25b613e541fe8d0be398ab7adf	31.81	80.60	19.82	0.00	0.00	0.00	108	26	437	0	4	0
20120106_www.bankier.pl_deda45297a1e20ee9bbcf62b8e2be8b9b9fd3fb61f3a696abbc57d2a	33.02	85.29	20.47	0.00	0.00	0.00	174	30	676	0	5	0
20120106_www.bbc.co.uk_0cff067af40961c028bfc292ccdcc29a984a6b692389e53b1dc96445	34.60	70.09	22.97	0.00	0.00	0.00	82	35	275	0	5	0
20120106_www.ciazowy.pl_83b7eeec303b38a2be16a4513f6e3f636ce93803e6142e277ba754f1	83.47	92.60	75.98	0.00	0.00	0.00	889	71	281	0	19	0
20120106_www.ekathimerini.gr_66c892f03f51842a17d8f50b3b8d78773079414488f4cc26419290d5	52.04	89.74	36.65	0.00	0.00	0.00	306	35	529	0	7	0
20120106_www.ekathimerini.gr_bdcc626bc9b10fd04784a94fc5bf79b417c172cf57348b3d2a20ef78	71.71	90.41	59.42	0.00	0.00	0.00	754	80	515	0	17	0
20120106_www.ekonomia24.pl_be941f2f63e4cee584170aaaf0cf96fe06e62edfa872a7f4478f1383	0.63	1.39	0.41	0.00	0.00	0.00	8	566	1950	0	15	0
20120106_www.epochtimes.ru_ea3d010af83c260110f77370094a1489dc2cc6ef10026c1caf3df9d7	50.09	46.09	54.84	0.00	0.00	0.00	289	338	238	0	10	0
20120106_www.ethnos.gr_0710aec251283d5eed5180a4665fa59e885d40dc7c75840e6971c723	39.46	81.02	26.08	0.00	0.00	0.00	175	41	496	0	8	0
20120106_www.ethnos.gr_1084803ed0be38ec9e1cd259051c6724425a18b4729e37010668f164	20.96	85.87	11.94	0.00	0.00	0.00	231	38	1704	0	8	0
20120106_www.ethnos.gr_3b5f67cacc3ead1a2b0f7ea99e704b65e0b723d7cb2e54b567099190	2.36	6.06	1.47	0.00	0.00	0.00	14	217	941	0	7	0
20120106_www.ethnos.gr_44aae21960a8c7b7fffe2b0ee08830c11e2dfff034195fbfbc256ee4	35.44	87.13	22.24	0.00	0.00	0.00	474	70	1657	0	18	0
20120106_www.ethnos.gr_4acbe762fc9067b1ac711dc400e09f5624e11cb5cecba6dd3f11863e	33.84	83.09	21.25	0.00	0.00	0.00	447	91	1657	0	11	0
20120106_www.ethnos.gr_7768dbd790514ab10c5c38c7fd05e771cc973030ed1434c5dbd3fb89	15.05	84.09	8.26	0.00	0.00	0.00	148	28	1643	0	4	0
20120106_www.ethnos.gr_87553605a11fbc907733c47c9b500c6e1c565ed42128396890bf97d2	0.97	2.72	0.59	0.00	0.00	0.00	12	429	2018	0	10	0
20120106_www.ethnos.gr_a42db6b3ddeedd18a628ff1a3885527ca306bc24806702e14105a9f8	0.89	2.53	0.54	0.00	0.00	0.00	11	424	2019	0	10	0
20120106_www.ethnos.gr_aa5372860a8934e2c51a012fb5c108eff8303e18a5118cd8ba8f162d	41.51	82.74	27.70	0.00	0.00	0.00	187	39	488	0	8	0
20120106_www.ethnos.gr_b15e984c9d3ce172467f41784f3c1eb2d2d7b6605d9030ec1731d067	24.99	85.59	14.63	0.00	0.00	0.00	285	48	1663	0	12	0
20120106_www.ethnos.gr_be41d4031bee2ba4a1bc48b465407bb3f54434ee041608f97f487b58	33.28	88.05	20.52	0.00	0.00	0.00	398	54	1542	0	13	0
20120106_www.ethnos.gr_c95aa308ae7a401d25b8cd06df7ec11fb5d3648026594524ce0fc9fa	70.21	86.45	59.11	0.00	0.00	0.00	753	118	521	0	23	0
20120106_www.ethnosnews.com_62fbc3318444003315631685e90ed9a16f1569f58924d5162047acb8	0.00	0.00	0.00	0.00	0.00	0.00	0	477	51	0	12	0
20120106_www.express.gr_53200bae40534746e226d750c33afe00dd41c145d5fe1960c7350a20	1.26	1.12	1.43	0.00	0.00	0.00	2	176	138	0	9	0
20120106_www.fakt.pl_67bb8036f1f11af246fafa2a3a8dc7773e06872328426b7d5f2d23eb	21.77	83.43	12.52	0.00	0.00	0.00	146	29	1020	0	4	0
20120106_www.fakt.pl_b9f73314fc4c780a0767a1acbc91f04022dcd00292ddd7376cc3e8c8	58.02	81.44	45.06	0.00	0.00	0.00	237	54	289	0	10	0
20120106_www.fergananews.com_3107dd7419e68cfa31a4242d97450f271ed51e4d56be9e971047fe29	55.62	78.99	42.92	0.00	0.00	0.00	94	25	125	0	3	0
20120106_www.forbes.pl_4ee7120f1153fb8937c2a438c29d6cda443f6fade1cdb63e257535ea	68.45	89.57	55.39	0.00	0.00	0.00	498	58	401	0	12	0
20120106_www.forbes.pl_58df60840d8c74ec20e03b88639530d8556160a62964dc5cd1004d70	41.77	80.71	28.18	0.00	0.00	0.00	226	54	576	0	8	0
20120106_www.gazetalekarska.pl_da750cc1773a4b5b403d6d03bd5d64eece2a85660ac3ca9d9919f1d9	0.20	0.30	0.16	0.00	0.00	0.00	1	330	644	0	7	0
20120106_www.gazetawroclawska.pl_41a7b3773550523a9741d29845aaaee9e977bdfd01901850f9563329	32.94	86.57	20.34	0.00	0.00	0.00	419	65	1641	0	19	0
20120106_www.gazzetta.gr_08c549a0919d357dd41899a171b9bd889cc8a0b0fff492502324918c	16.22	73.81	9.11	0.00	0.00	0.00	124	44	1237	0	8	0
20120106_www.gazzetta.gr_ea4afc824e8faac366c2da2ece24ca990251ccdd555ea51a8e647efb	14.05	71.72	7.79	0.00	0.00	0.00	104	41	1231	0	8	0
